id	taxonID	acceptedNameUsageID	parentNameUsageID	scientificName	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	vernacularName
12849.0	12849.0	12849.0	3421.0	Ithomia heraldica	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Ithomia		heraldica		species	
53921.0	53921.0	53921.0	48661.0	Kretzschmaria clavus	Fungi	Ascomycota	Pyrenomycetes	Xylariales	Xylariaceae	Kretzschmaria		clavus		species	
53038.0	53038.0	53038.0	66525.0	Hyloscirtus colymba	Animalia	Chordata	Amphibia	Anura	Hylidae	Hyloscirtus		colymba		species	Rana
28879.0	28879.0	28879.0	9065.0	Solanum chrysotrichum	Plantae	Magnoliophyta	Magnoliopsida	Solanales	Solanaceae	Solanum		chrysotrichum		species	
53558.0	53558.0	53558.0	52167.0	Touit costaricensis	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Touit		costaricensis		species	Periquito alirrojo
17291.0	17291.0	17291.0	6099.0	Gillonella ampulla	Animalia	Arthropoda	Insecta	Hemiptera	Cicadellidae	Gillonella		ampulla		species	Chicharrita, saltahojas.
55581.0	55581.0	55581.0	11102.0	Agra winnie	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Agra		winnie		species	
52649.0	52649.0	52649.0	52648.0	Dacnis cayana	Animalia	Chordata	Aves	Passeriformes	Thraupidae	Dacnis		cayana		species	Mielero azulejo
27950.0	27950.0	27950.0	8837.0	Acaena cylindristachya	Plantae	Magnoliophyta	Magnoliopsida	Rosales	Rosaceae	Acaena		cylindristachya		species	
45455.0	45455.0	45455.0	10026.0	Lycoperdon perlatum	Fungi	Basidiomycota	Basidiomycetes	Lycoperdales	Lycoperdaceae	Lycoperdon		perlatum		species	
34039.0	34039.0	34039.0	5065.0	Chalcophana discolor	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Chalcophana		discolor		species	
52410.0	52410.0	52410.0	51800.0	Myiobius sulphureipygius	Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Myiobius		sulphureipygius		species	Mosquerito lomiamarillo
30059.0	30059.0	30059.0	9334.0	Tityus dedoslargos	Animalia	Arthropoda	Arachnida	Scorpiones	Buthidae	Tityus		dedoslargos		species	Alacrán
52912.0	52912.0	52912.0	52911.0	Tantilla alticola	Animalia	Chordata	Reptilia	Squamata	Colubridae	Tantilla		alticola		species	Cabeza plana café</BR> Inglés: Brown crowned snake
29888.0	29888.0	29888.0	9300.0	Utleya costaricensis	Plantae	Magnoliophyta	Magnoliopsida	Ericales	Ericaceae	Utleya		costaricensis		species	
21837.0	21837.0	21837.0	9565.0	Chrysochlamys silvicola	Plantae	Magnoliophyta	Magnoliopsida	Theales	Clusiaceae	Chrysochlamys		silvicola		species	
28862.0	28862.0	28862.0	9064.0	Solandra brachycalyx	Plantae	Magnoliophyta	Magnoliopsida	Solanales	Solanaceae	Solandra		brachycalyx		species	
21833.0	21833.0	21833.0	9565.0	Chrysochlamys glauca	Plantae	Magnoliophyta	Magnoliopsida	Theales	Clusiaceae	Chrysochlamys		glauca		species	
53534.0	53534.0	53534.0	51869.0	Calidris alba	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Calidris		alba		species	Playero arenero
53159.0	53159.0	53159.0	53155.0	Ninia sebae	Animalia	Chordata	Reptilia	Squamata	Dipsadidae	Ninia		sebae		species	Culebra de café rojiza, víbora de sangre</BR> Inglés: Red coffee snake
52203.0	52203.0	52203.0	52202.0	Panyptila sanctihieronymi	Animalia	Chordata	Aves	Apodiformes	Apodidae	Panyptila		sanctihieronymi		species	Vencejo tijereta mayor
63519.0	63519.0	63519.0	63518.0	Larnax sylvarum	Plantae	Magnoliophyta	Magnoliopsida	Solanales	Solanaceae	Larnax		sylvarum		species	
22278.0	22278.0	22278.0	7530.0	Fimbristylis spadicea	Plantae	Magnoliophyta	Liliopsida	Cyperales	Cyperaceae	Fimbristylis		spadicea		species	
21989.0	21989.0	21989.0	7469.0	Coriaria ruscifolia	Plantae	Magnoliophyta	Magnoliopsida	Ranunculales	Coriariaceae	Coriaria		ruscifolia		species	
53702.0	53702.0	53702.0	53162.0	Oxybelis brevirostris	Animalia	Chordata	Reptilia	Squamata	Colubridae	Oxybelis		brevirostris		species	Bejuquillo de hocico corto</BR> Inglés: Short-nosed vinesnake
25835.0	25835.0	25835.0	8421.0	Cranichis muscosa	Plantae	Magnoliophyta	Liliopsida	Orchidales	Orchidaceae	Cranichis		muscosa		species	
21424.0	21424.0	21424.0	7316.0	Vriesea chontalensis	Plantae	Magnoliophyta	Liliopsida	Bromeliales	Bromeliaceae	Vriesea		chontalensis		species	Piñuela, parásita, epífita.
55533.0	55533.0	55533.0	11102.0	Agra catbellae	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Agra		catbellae		species	
53764.0	53764.0	53764.0	53474.0	Pheucticus tibialis	Animalia	Chordata	Aves	Passeriformes	Cardinalidae	Pheucticus		tibialis		species	Maizero, piquigrueso vientriamarillo, chorcho
20023.0	20023.0	20023.0	6975.0	Peltastes isthmicus	Plantae	Magnoliophyta	Magnoliopsida	Gentianales	Apocynaceae	Peltastes		isthmicus		species	
17221.0	17221.0	17221.0	6092.0	Agalliopsis angularis	Animalia	Arthropoda	Insecta	Hemiptera	Cicadellidae	Agalliopsis		angularis		species	Chicharritas, saltahojas
28904.0	28904.0	28904.0	9065.0	Solanum nigrescens	Plantae	Magnoliophyta	Magnoliopsida	Solanales	Solanaceae	Solanum		nigrescens		species	Hierba mora.
51758.0	51758.0	51758.0	51757.0	Geotrygon violacea	Animalia	Chordata	Aves	Columbiformes	Columbidae	Geotrygon		violacea		species	Paloma perdiz-violácea
52135.0	52135.0	52135.0	51922.0	Charadrius alexandrinus	Animalia	Chordata	Aves	Charadriiformes	Charadriidae	Charadrius		alexandrinus		species	Chorlito, turillo, chorlitejo patinegro
12126.0	12126.0	12126.0	5365.0	Macrosoma tipulata	Animalia	Arthropoda	Insecta	Lepidoptera	Hedylidae	Macrosoma		tipulata		species	
53645.0	53645.0	53645.0	52691.0	Amaurospiza concolor	Animalia	Chordata	Aves	Passeriformes	Cardinalidae	Amaurospiza		concolor		species	Semillero azulado
22431.0	22431.0	22431.0	7559.0	Stephanopodium costaricense	Plantae	Magnoliophyta	Magnoliopsida	Celastrales	Dichapetalaceae	Stephanopodium		costaricense		species	Caja
52252.0	52252.0	52252.0	52251.0	Selasphorus scintilla	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus		scintilla		species	Chispitas, colibrí mosca, chispita gorginaranja
56130.0	56130.0	56130.0	11102.0	Agra santarosa	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Agra		santarosa		species	
47548.0	47548.0	47548.0	11039.0	Janolus costacubensis	Animalia	Mollusca	Gastropoda	Nudibranchia	Zephyrinidae	Janolus		costacubensis		species	Babosa Marina, Opistobranquio, Nudibranquio.
19835.0	19835.0	19835.0	6888.0	Chamissoa altissima	Plantae	Magnoliophyta	Magnoliopsida	Caryophyllales	Amaranthaceae	Chamissoa		altissima		species	
20077.0	20077.0	20077.0	6987.0	Ilex vulcanicola	Plantae	Magnoliophyta	Magnoliopsida	Celastrales	Aquifoliaceae	Ilex		vulcanicola		species	
51387.0	51387.0	51387.0	51386.0	Rhynchonycteris naso	Animalia	Chordata	Mammalia	Chiroptera	Emballonuridae	Rhynchonycteris		naso		species	Murciélago
12758.0	12758.0	12758.0	3393.0	Dulcedo polita	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Dulcedo		polita		species	
29833.0	29833.0	29833.0	4161.0	Sabulodes ornatissima	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Sabulodes		ornatissima		species	Geométridos, polillas, mariposas nocturnas, gusanos medidores.
59724.0	59724.0	59724.0	59332.0	Lobaria corrosa	Fungi	Ascomycota	Lecanoromycetes	Peltigerales	Lobariaceae	Lobaria		corrosa		species	Liquen.
22238.0	22238.0	22238.0	7527.0	Cyperus microbrunneus	Plantae	Magnoliophyta	Liliopsida	Cyperales	Cyperaceae	Cyperus		microbrunneus		species	
32624.0	32624.0	32624.0	3440.0	Oleria vicina	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Oleria		vicina		species	
53701.0	53701.0	53701.0	53162.0	Oxybelis aeneus	Animalia	Chordata	Reptilia	Squamata	Colubridae	Oxybelis		aeneus		species	Bejuquillo café</BR> Inglés: Brown vinesnake
51740.0	51740.0	51740.0	51739.0	Amazilia tzacatl	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Amazilia		tzacatl		species	Colibrí, gorrión, amazilia rabirrufa
53116.0	53116.0	53116.0	53115.0	Dipsas articulata	Animalia	Chordata	Reptilia	Squamata	Dipsadidae	Dipsas		articulata		species	Culebra chupacaracoles, caracolera rosada<p> (Inglés: Snail sucker Snake, Red-striped Thirst Snake)
27857.0	27857.0	27857.0	8800.0	Llavea cordifolia	Plantae	Pteridophyta	Pteropsida	Filicales	Pteridaceae	Llavea		cordifolia		species	
58208.0	58208.0	58208.0	58207.0	Rallus crepitans	Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		crepitans		species	Rascón de manglar
16629.0	16629.0	16629.0	5597.0	Culicoides phlebotomus	Animalia	Arthropoda	Insecta	Diptera	Ceratopogonidae	Culicoides		phlebotomus		species	Purrujas, jejenes, no-see-ums, biting midges
56570.0	56570.0	56570.0	48572.0	Rosellinia procera	Fungi	Ascomycota	Pyrenomycetes	Xylariales	Xylariaceae	Rosellinia		procera		species	
11102.0	11102.0	11102.0	2740.0	Agra	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Agra				genus	
22185.0	22185.0	22185.0	7519.0	Halodule wrightii	Plantae	Magnoliophyta	Liliopsida	Zosterales	Cymodoceaceae	Halodule		wrightii		species	
24027.0	24027.0	24027.0	7949.0	Hydrangea peruviana	Plantae	Magnoliophyta	Magnoliopsida	Rosales	Hydrangeaceae	Hydrangea		peruviana		species	
22796.0	22796.0	22796.0	7646.0	Garcia nutans	Plantae	Magnoliophyta	Magnoliopsida	Euphorbiales	Euphorbiaceae	Garcia		nutans		species	Avellano.
66616.0	66616.0	66616.0	59285.0	Hyperphyscia syncolla	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Physciaceae	Hyperphyscia		syncolla		species	Liquen.
31352.0	31352.0	31352.0	7767.0	Lonchocarpus felipei	Plantae	Magnoliophyta	Magnoliopsida	Fabales	Fabaceae/Pap.	Lonchocarpus		felipei		species	Chaperno
53169.0	53169.0	53169.0	53166.0	Micrurus nigrocinctus	Animalia	Chordata	Reptilia	Squamata	Elapidae	Micrurus		nigrocinctus		species	Coral macho, coral centroamericana</BR> Inglés: Central American Coralsnake
53542.0	53542.0	53542.0	76868.0	Antrostomus vociferus	Animalia	Chordata	Aves	Caprimulgiformes	Caprimulgidae	Antrostomus		vociferus		species	Chotacabras norteño, chotacabras ruidoso
26670.0	26670.0	26670.0	8522.0	Sobralia helleri	Plantae	Magnoliophyta	Liliopsida	Orchidales	Orchidaceae	Sobralia		helleri		species	Flor de un día, orquídea.
52735.0	52735.0	52735.0	76884.0	Spinus xanthogastra	Animalia	Chordata	Aves	Passeriformes	Fringillidae	Spinus		xanthogastra		species	Mozotillo de montaña, jilguero vientriamarillo
53622.0	53622.0	53622.0	52587.0	Setophaga dominica	Animalia	Chordata	Aves	Passeriformes	Parulidae	Setophaga		dominica		species	Reinita gorgiamarilla
21196.0	21196.0	21196.0	7281.0	Cordia collococca	Plantae	Magnoliophyta	Magnoliopsida	Lamiales	Boraginaceae	Cordia		collococca		species	Muñeco.
19903.0	19903.0	19903.0	6921.0	Desmopsis microcarpa	Plantae	Magnoliophyta	Magnoliopsida	Magnoliales	Annonaceae	Desmopsis		microcarpa		species	
52592.0	52592.0	52592.0	52591.0	Basileuterus tristriatus	Animalia	Chordata	Aves	Passeriformes	Parulidae	Basileuterus		tristriatus		species	Reinita cabecilistada
60290.0	60290.0	60290.0	59259.0	Everniastrum vexans	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Everniastrum		vexans		species	Liquen.
24136.0	24136.0	24136.0	7974.0	Calatola costaricensis	Plantae	Magnoliophyta	Magnoliopsida	Celastrales	Icacinaceae	Calatola		costaricensis		species	<I>Azulillo</I>, <I>coquito</I>, <I>cucaracho</I>, <I>duraznillo</I>, <I>erepe</I>, <I>guaitil</I>, <I>icacón</I>, <I>palo azul</I>, <I>palo de papa</I>, <I>tapaculo</I>.
53763.0	53763.0	53763.0	53467.0	Saltator atriceps	Animalia	Chordata	Aves	Passeriformes	Thraupidae	Saltator		atriceps		species	Saltador cabecinegro, chayotero
28808.0	28808.0	28808.0	9047.0	Cestrum racemosum	Plantae	Magnoliophyta	Magnoliopsida	Solanales	Solanaceae	Cestrum		racemosum		species	Zorrillo
21772.0	21772.0	21772.0	7415.0	Maranthes panamensis	Plantae	Magnoliophyta	Magnoliopsida	Rosales	Chrysobalanaceae	Maranthes		panamensis		species	Camarón, Pejibayito.
25833.0	25833.0	25833.0	8421.0	Cranichis diphylla	Plantae	Magnoliophyta	Liliopsida	Orchidales	Orchidaceae	Cranichis		diphylla		species	
52299.0	52299.0	52299.0	51787.0	Xiphorhynchus lachrymosus	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Xiphorhynchus		lachrymosus		species	Trepador pinto, relinchero
21766.0	21766.0	21766.0	7414.0	Licania micrantha	Plantae	Magnoliophyta	Magnoliopsida	Rosales	Chrysobalanaceae	Licania		micrantha		species	
52780.0	52780.0	52780.0	52757.0	Norops salvini	Animalia	Chordata	Reptilia	Squamata	Dactyloidae	Norops		salvini		species	Lagartija, anolis</BR>Inglés: Anole lizard
67583.0	67583.0	67583.0	8195.0	Hibiscus sororius	Plantae	Magnoliophyta	Magnoliopsida	Malvales	Malvaceae	Hibiscus		sororius		species	
25899.0	25899.0	25899.0	8435.0	Elleanthus aurantiacus	Plantae	Magnoliophyta	Liliopsida	Orchidales	Orchidaceae	Elleanthus		aurantiacus		species	Orquídea
52844.0	52844.0	52844.0	52842.0	Diploglossus monotropis	Animalia	Chordata	Reptilia	Squamata	Anguidae	Diploglossus		monotropis		species	Lagartija caimán </BR>Inglés: Rose-sided Galliwasp
52707.0	52707.0	52707.0	52710.0	Arremon brunneinucha	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Arremon		brunneinucha		species	Saltón cabecicastaño
59433.0	59433.0	59433.0	59284.0	Heterodermia leucomela	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Physciaceae	Heterodermia		leucomela		species	Liquen
53626.0	53626.0	53626.0	76887.0	Cardellina pusilla	Animalia	Chordata	Aves	Passeriformes	Parulidae	Cardellina		pusilla		species	Reinita gorrinegra
21318.0	21318.0	21318.0	7308.0	Guzmania lingulata	Plantae	Magnoliophyta	Liliopsida	Bromeliales	Bromeliaceae	Guzmania		lingulata		species	Piñuela, epífita, parásita.
20065.0	20065.0	20065.0	6987.0	Ilex costaricensis	Plantae	Magnoliophyta	Magnoliopsida	Celastrales	Aquifoliaceae	Ilex		costaricensis		species	
20452.0	20452.0	20452.0	7041.0	Synechanthus warscewiczianus	Plantae	Magnoliophyta	Liliopsida	Arecales	Arecaceae	Synechanthus		warscewiczianus		species	
53536.0	53536.0	53536.0	51858.0	Phalaropus tricolor	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Phalaropus		tricolor		species	Falaropo tricolor, falaropo de Wilson
51400.0	51400.0	51400.0	51397.0	Pteronotus mesoamericanus	Animalia	Chordata	Mammalia	Chiroptera	Mormoopidae	Pteronotus		mesoamericanus		species	Murciélago.
22791.0	22791.0	22791.0	7645.0	Euphorbia ocymoidea	Plantae	Magnoliophyta	Magnoliopsida	Euphorbiales	Euphorbiaceae	Euphorbia		ocymoidea		species	
15780.0	15780.0	15780.0	5076.0	Canthidium tenebrosum	Animalia	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Canthidium		tenebrosum		species	Ruedacaca, caquero, escarabajo, abejón.
31812.0	31812.0	31812.0	7399.0	Zinowiewia integerrima	Plantae	Magnoliophyta	Magnoliopsida	Celastrales	Celastraceae	Zinowiewia		integerrima		species	Cuero de danta, Corroncho.
21489.0	21489.0	21489.0	7322.0	Apteria aphylla	Plantae	Magnoliophyta	Liliopsida	Orchidales	Burmanniaceae	Apteria		aphylla		species	
52354.0	52354.0	52354.0	52353.0	Grallaria guatimalensis	Animalia	Chordata	Aves	Passeriformes	Grallariidae	Grallaria		guatimalensis		species	Tororoi dorsiescamado
52199.0	52199.0	52199.0	51867.0	Chaetura pelagica	Animalia	Chordata	Aves	Apodiformes	Apodidae	Chaetura		pelagica		species	Vencejo de paso
70374.0	70374.0	70374.0	51831.0	Myiozetetes cayanensis	Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Myiozetetes		cayanensis		species	Mosquero alirufo
25321.0	25321.0	25321.0	8271.0	Swietenia macrophylla	Plantae	Magnoliophyta	Magnoliopsida	Sapindales	Meliaceae	Swietenia		macrophylla		species	Caoba
43157.0	43157.0	43157.0	11126.0	Doto proranao	Animalia	Mollusca	Gastropoda	Nudibranchia	Dotidae	Doto		proranao		species	Babosa marina, Nudibranquio.
53106.0	53106.0	53106.0	73147.0	Diasporus vocator	Animalia	Chordata	Amphibia	Anura	Eleutherodactylidae	Diasporus		vocator		species	Ranita, sapito
30055.0	30055.0	30055.0	9332.0	Centruroides edwardsii	Animalia	Arthropoda	Arachnida	Scorpiones	Buthidae	Centruroides		edwardsii		species	Alacrán
60464.0	60464.0	60464.0	59215.0	Cladonia coccifera	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia		coccifera		species	Liquen
20737.0	20737.0	20737.0	7121.0	Gnaphalium attenuatum	Plantae	Magnoliophyta	Magnoliopsida	Asterales	Asteraceae	Gnaphalium		attenuatum		species	Ajenjillo cimarrón
61078.0	61078.0	61078.0	59395.0	Aulaxina quadrangula	Fungi	Ascomycota	Discomycetes	Ostropales	Gomphillaceae	Aulaxina		quadrangula		species	Liquen.
60519.0	60519.0	60519.0	59248.0	Mycoblastus sanguinarius	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Mycoblastaceae	Mycoblastus		sanguinarius		species	Liquen.
51851.0	51851.0	51851.0	79676.0	Eupsittula canicularis	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Eupsittula		canicularis		species	Catano, periquito, zapoyol, perico frentinaranja
35921.0	35921.0	35921.0	9757.0	Pleurobranchus areolatus	Animalia	Mollusca	Gastropoda	Notaspidea	Pleurobranchidae	Pleurobranchus		areolatus		species	Babosa marina
51942.0	51942.0	51942.0	51941.0	Oceanodroma microsoma	Animalia	Chordata	Aves	Procellariformes	Hydrobatidae	Oceanodroma		microsoma		species	Paiño menudo
31697.0	31697.0	31697.0	9441.0	Coltricia cinnamomea	Fungi	Basidiomycota	Basidiomycetes	Hymenochaetales	Hymenochaetaceae	Coltricia		cinnamomea		species	
12683.0	12683.0	12683.0	3371.0	Castilia eranites	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Castilia		eranites		species	
36723.0	36723.0	36723.0	9762.0	Discodoris ketos	Animalia	Mollusca	Gastropoda	Nudibranchia	Discodorididae	Discodoris		ketos		species	Babosa marina.
28901.0	28901.0	28901.0	9065.0	Solanum mammosum	Plantae	Magnoliophyta	Magnoliopsida	Solanales	Solanaceae	Solanum		mammosum		species	
34641.0	34641.0	34641.0	4869.0	Platyphora ornata	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Platyphora		ornata		species	
48785.0	48785.0	48785.0	6537.0	Dendrodoris magagnai	Animalia	Mollusca	Gastropoda	Nudibranchia	Dendrodorididae	Dendrodoris		magagnai		species	Babosa marina.
23744.0	23744.0	23744.0	7865.0	Drymonia parviflora	Plantae	Magnoliophyta	Magnoliopsida	Scrophulariales	Gesneriaceae	Drymonia		parviflora		species	
31299.0	31299.0	31299.0	9525.0	Leccinum monticola	Fungi	Basidiomycota	Basidiomycetes	Boletales	Boletaceae	Leccinum		monticola		species	
12925.0	12925.0	12925.0	3447.0	Pedaliodes dejecta	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Pedaliodes		dejecta		species	
51490.0	51490.0	51490.0	51489.0	Furipterus horrens	Animalia	Chordata	Mammalia	Chiroptera	Furipteridae	Furipterus		horrens		species	Murciélago
51497.0	51497.0	51497.0	51494.0	Myotis keaysi	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Myotis		keaysi		species	Murciélago
12707.0	12707.0	12707.0	3378.0	Cissia gigas	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Cissia		gigas		species	
27991.0	27991.0	27991.0	8853.0	Arcytophyllum lavarum	Plantae	Magnoliophyta	Magnoliopsida	Rubiales	Rubiaceae	Arcytophyllum		lavarum		species	HT: (US-675707 (photo, MEXU, PTBG); IT: B (photo, MO)).
23657.0	23657.0	23657.0	7853.0	Geranium guatemalense	Plantae	Magnoliophyta	Magnoliopsida	Geraniales	Geraniaceae	Geranium		guatemalense		species	
24034.0	24034.0	24034.0	7954.0	Najas guadalupensis	Plantae	Magnoliophyta	Liliopsida	Hydrocharitales	Hydrocharitaceae	Najas		guadalupensis		species	
20051.0	20051.0	20051.0	6982.0	Stenosolen heterophylla	Plantae	Magnoliophyta	Magnoliopsida	Gentianales	Apocynaceae	Stenosolen		heterophylla		species	
51881.0	51881.0	51881.0	51880.0	Aythya affinis	Animalia	Chordata	Aves	Anseriformes	Anatidae	Aythya		affinis		species	Porrón menor
53478.0	53478.0	53478.0	53477.0	Cyanocompsa cyanoides	Animalia	Chordata	Aves	Passeriformes	Cardinalidae	Cyanocompsa		cyanoides		species	Picogrueso negro azulado
22190.0	22190.0	22190.0	7523.0	Bulbostylis funckii	Plantae	Magnoliophyta	Liliopsida	Cyperales	Cyperaceae	Bulbostylis		funckii		species	<I>Isolepis funckii</I> Steudel. Syn. Pl. Glumac. 2: 91. 1855.
19930.0	19930.0	19930.0	6927.0	Sapranthus viridiflorus	Plantae	Magnoliophyta	Magnoliopsida	Magnoliales	Annonaceae	Sapranthus		viridiflorus		species	
21327.0	21327.0	21327.0	7308.0	Guzmania polycephala	Plantae	Magnoliophyta	Liliopsida	Bromeliales	Bromeliaceae	Guzmania		polycephala		species	Piñuela, bromelia.
19902.0	19902.0	19902.0	6921.0	Desmopsis maxonii	Plantae	Magnoliophyta	Magnoliopsida	Magnoliales	Annonaceae	Desmopsis		maxonii		species	
20124.0	20124.0	20124.0	6989.0	Anthurium michelii	Plantae	Magnoliophyta	Liliopsida	Arales	Araceae	Anthurium		michelii		species	
48686.0	48686.0	48686.0	48448.0	Camillea labiatirima	Fungi	Ascomycota	Pyrenomycetes	Xylariales	Xylariaceae	Camillea		labiatirima		species	
24518.0	24518.0	24518.0	8146.0	Potalia amara	Plantae	Magnoliophyta	Magnoliopsida	Gentianales	Gentianaceae	Potalia		amara		species	
45451.0	45451.0	45451.0	10039.0	Laternea triscapa	Fungi	Basidiomycota	Basidiomycetes	Phallales	Clathraceae	Laternea		triscapa		species	
12930.0	12930.0	12930.0	3447.0	Pedaliodes triaria	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Pedaliodes		triaria		species	
60518.0	60518.0	60518.0	59203.0	Anzia americana	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Anzia		americana		species	Liquen
